# gyro bias rad/s: -0.07171,0.00946,-0.04665
# t_ms,yaw_deg,pitch_deg,roll_deg,range_mm,ok
9842,-0.60,82.77,-25.68,0,0
9852,-0.55,82.53,-20.83,0,0
9862,-0.52,82.40,-16.13,0,0
9872,-0.53,82.32,-11.52,0,0
9886,-0.59,82.26,-7.01,0,0
9892,-0.68,82.21,-9.71,0,0
9902,-0.79,82.14,-12.33,0,0
9912,-0.92,82.04,-7.82,0,0
9922,-1.07,82.00,-3.82,0,0
9932,-1.24,82.00,-1.85,0,0
9942,-1.41,82.05,-0.56,0,0
9952,-1.55,82.18,2.98,0,0
9962,-1.65,82.25,7.34,0,0
9972,-1.72,82.22,11.57,0,0
9982,-1.78,82.16,15.56,0,0
9992,-1.82,82.11,19.48,0,0
10002,-1.88,82.06,23.31,0,0
10012,-1.95,81.95,27.07,0,0
10022,-2.04,81.71,30.75,0,0
10032,-2.12,81.38,34.27,0,0
10042,-2.17,81.08,37.72,0,0
10052,-2.21,80.82,41.11,0,0
10062,-2.22,80.59,44.30,0,0
10072,-2.19,80.42,47.39,0,0
10086,-2.11,80.29,50.54,0,0
10092,-1.99,80.17,53.66,0,0
10102,-1.85,80.05,49.54,0,0
10112,-1.72,79.91,45.44,0,0
10122,-1.61,79.77,41.39,0,0
10132,-1.53,79.66,37.36,0,0
10142,-1.48,79.56,33.36,0,0
10152,-1.46,79.44,36.58,0,0
10162,-1.46,79.29,39.67,0,0
10172,-1.48,79.17,42.69,0,0
10182,-1.50,79.08,45.62,0,0
10192,-1.50,79.05,41.33,0,0
10202,-1.47,79.12,37.93,0,0
10212,-1.43,79.17,36.17,0,0
10222,-1.38,79.20,34.92,0,0
10232,-1.36,79.18,33.99,0,0
10242,-1.36,79.16,33.02,0,0
10252,-1.38,79.15,30.78,0,0
10262,-1.44,79.14,27.03,0,0
10272,-1.53,79.11,28.80,0,0
10286,-1.60,79.10,29.70,0,0
10292,-1.64,79.10,30.02,0,0
10302,-1.64,79.11,30.05,0,0
10312,-1.59,79.12,30.27,0,0
10322,-1.51,79.11,31.17,0,0
10332,-1.40,79.09,31.57,0,0
10342,-1.26,79.05,31.59,0,0
10352,-1.14,79.07,31.76,0,0
10362,-1.04,79.15,32.64,0,0
10372,-0.97,79.24,33.92,0,0
10382,-0.92,79.37,34.75,0,0
10392,-0.85,79.52,35.42,0,0
10402,-0.76,79.64,35.62,0,0
10412,-0.67,79.74,35.58,0,0
10422,-0.56,79.84,35.39,0,0
10432,-0.44,79.95,35.11,0,0
10442,-0.32,80.04,34.77,0,0
10452,-0.19,80.14,34.37,0,0
10462,-0.04,80.25,34.08,0,0
10472,0.10,80.36,33.96,0,0
10486,0.24,80.47,33.82,0,0
10492,0.35,80.56,33.69,0,0
10502,0.43,80.65,33.55,0,0
10512,0.49,80.73,33.53,0,0
10522,0.55,80.81,33.55,0,0
10532,0.60,80.85,33.56,0,0
10542,0.66,80.85,33.61,0,0
10552,0.73,80.83,33.58,0,0
10562,0.80,80.81,33.65,0,0
10572,0.87,80.80,33.75,0,0
10582,0.94,80.79,33.84,0,0
10592,1.04,80.73,34.00,0,0
10602,1.15,80.63,34.03,0,0
10612,1.26,80.51,34.05,0,0
10622,1.36,80.42,34.11,0,0
10632,1.43,80.33,34.13,0,0
10642,1.51,80.23,34.20,0,0
10652,1.59,80.11,34.36,0,0
10662,1.68,80.01,34.87,0,0
10672,1.76,79.82,34.71,0,0
10686,1.81,79.64,34.58,0,0
10692,1.86,79.49,34.67,0,0
10702,1.94,79.28,34.88,0,0
10712,2.05,79.02,35.02,0,0
10722,2.15,78.76,35.17,0,0
10732,2.24,78.47,35.31,0,0
10742,2.30,78.15,35.46,0,0
10752,2.37,77.81,35.60,0,0
10763,2.45,77.49,35.81,0,0
10773,2.54,77.20,36.07,0,0
10783,2.63,76.91,36.36,0,0
10793,2.71,76.57,36.56,0,0
10803,2.79,76.19,36.79,0,0
10813,2.86,75.73,37.04,0,0
10823,2.94,75.26,37.28,0,0
10833,3.01,74.81,37.46,0,0
10843,3.10,74.35,37.69,0,0
10853,3.20,73.82,37.88,0,0
10863,3.32,73.32,38.17,0,0
10873,3.44,72.91,38.60,0,0
10886,3.55,72.55,38.95,0,0
10893,3.64,72.24,39.54,0,0
10903,3.72,71.84,39.95,0,0
10913,3.79,71.39,40.28,0,0
10923,3.85,70.96,40.70,0,0
10933,3.92,70.52,41.12,0,0
10943,4.02,70.08,41.55,0,0
10953,4.15,69.68,41.91,0,0
10963,4.28,69.32,42.27,0,0
10973,4.43,69.02,42.65,0,0
10983,4.59,68.78,43.09,0,0
10993,4.77,68.52,43.46,0,0
11003,4.97,68.27,43.85,0,0
11013,5.22,68.04,44.18,0,0
11023,5.51,67.86,44.42,0,0
11033,5.83,67.73,44.55,0,0
11043,6.16,67.63,44.58,0,0
11053,6.49,67.48,44.56,0,0
11063,6.83,67.33,44.51,0,0
11073,7.18,67.18,44.45,0,0
11086,7.54,67.02,44.36,0,0
11093,7.91,66.91,44.26,0,0
11103,8.27,66.86,44.17,0,0
11113,8.63,66.84,44.04,0,0
11123,8.93,66.82,43.87,0,0
11133,9.20,66.80,43.73,0,0
11143,9.45,66.68,43.52,0,0
11153,9.71,66.49,43.34,0,0
11163,9.99,66.33,43.18,0,0
11173,10.27,66.22,42.97,0,0
11183,10.57,66.19,42.77,0,0
11193,10.86,66.21,42.56,0,0
11203,11.13,66.22,42.34,0,0
11213,11.39,66.22,42.10,0,0
11223,11.62,66.21,41.91,0,0
11233,11.80,66.21,41.72,0,0
11243,11.95,66.20,41.42,0,0
11253,12.11,66.18,41.07,0,0
11263,12.28,66.14,40.66,0,0
11273,12.46,66.04,40.23,0,0
11286,12.67,65.92,39.84,0,0
11293,12.88,65.82,39.50,0,0
11303,13.07,65.74,39.18,0,0
11313,13.24,65.66,38.86,0,0
11323,13.39,65.59,38.64,0,0
11333,13.53,65.49,38.38,0,0
11343,13.68,65.43,38.18,0,0
11353,13.85,65.28,37.79,0,0
11363,14.03,65.14,37.40,0,0
11373,14.21,65.05,37.04,0,0
11383,14.38,65.05,36.64,0,0
11393,14.54,64.97,36.19,0,0
11403,14.68,64.83,35.74,0,0
11413,14.82,64.65,35.33,0,0
11423,14.98,64.45,34.98,0,0
11433,15.18,64.20,34.59,0,0
11443,15.40,64.03,34.24,0,0
11453,15.63,63.91,33.87,0,0
11463,15.85,63.78,33.47,0,0
11473,16.05,63.68,33.06,0,0
11486,16.25,63.54,32.66,0,0
11493,16.45,63.36,32.28,0,0
11503,16.67,63.18,31.90,0,0
11513,16.91,63.01,31.48,0,0
11523,17.14,62.85,31.05,0,0
11533,17.32,62.62,30.60,0,0
11543,17.40,62.30,30.19,0,0
11553,17.35,61.97,29.94,0,0
11563,17.26,61.50,29.76,0,0
11573,17.22,60.89,29.65,0,0
11583,17.25,60.32,29.53,0,0
11593,17.37,59.84,29.42,0,0
11603,17.52,59.47,29.27,0,0
11613,17.70,59.20,29.08,0,0
11623,17.91,58.94,28.82,0,0
11633,18.14,58.74,28.53,0,0
11643,18.39,58.57,28.15,0,0
11653,18.64,58.46,27.73,0,0
11663,18.87,58.42,27.29,0,0
11673,19.06,58.36,26.82,0,0
11686,19.23,58.22,26.31,0,0
11693,19.41,57.97,25.80,0,0
11703,19.62,57.63,25.30,0,0
11713,19.87,57.24,24.82,0,0
11723,20.16,56.96,24.34,0,0
11733,20.43,56.71,23.87,0,0
11743,20.72,56.41,23.41,0,0
11753,21.01,56.04,22.96,0,0
11763,21.31,55.62,22.54,0,0
11773,21.65,55.12,22.11,0,0
11783,22.01,54.59,21.62,0,0
11793,22.39,54.05,21.08,0,0
11803,22.80,53.50,20.57,0,0
11813,23.22,52.89,20.09,0,0
11823,23.65,52.28,19.62,0,0
11833,24.07,51.68,19.13,0,0
11843,24.50,51.07,18.68,0,0
11853,24.93,50.44,18.25,0,0
11863,25.36,49.71,17.79,0,0
11873,25.79,48.94,17.34,0,0
11886,26.21,48.15,16.91,0,0
11893,26.61,47.27,16.53,0,0
11906,27.01,46.32,16.18,0,0
11913,27.41,45.27,15.85,0,0
11926,27.80,44.17,15.51,0,0
11933,28.20,43.10,15.20,0,0
11946,28.58,42.13,14.92,0,0
11953,28.95,41.24,14.63,0,0
11966,29.29,40.36,14.32,0,0
11973,29.61,39.43,14.03,0,0
11983,29.91,38.45,13.76,0,0
11993,30.18,37.37,13.52,0,0
12003,30.47,36.16,13.32,0,0
12013,30.77,34.96,13.16,0,0
12023,31.08,33.87,13.01,0,0
12033,31.39,32.93,12.87,0,0
12043,31.69,32.13,12.72,0,0
12053,32.00,31.39,12.53,0,0
12063,32.31,30.68,12.34,0,0
12073,32.62,30.00,12.14,0,0
12083,32.91,29.32,11.94,0,0
12093,33.19,28.61,11.73,0,0
12103,33.47,27.87,11.54,0,0
12113,33.74,27.11,11.37,0,0
12123,34.03,26.35,11.22,0,0
12133,34.33,25.62,11.10,0,0
12143,34.67,24.88,10.99,0,0
12153,35.04,24.15,10.86,0,0
12166,35.45,23.48,10.74,0,0
12173,35.87,22.92,10.60,0,0
12183,36.27,22.45,10.46,0,0
12193,36.64,22.00,10.32,0,0
12203,36.99,21.57,10.18,0,0
12213,37.31,21.16,10.02,0,0
12223,37.58,20.72,9.87,0,0
12233,37.82,20.27,9.71,0,0
12243,38.06,19.85,9.55,0,0
12253,38.30,19.46,9.36,0,0
12263,38.56,19.10,9.17,0,0
12273,38.83,18.79,8.97,0,0
12283,39.10,18.47,8.79,0,0
12293,39.36,18.17,8.63,0,0
12303,39.62,17.85,8.50,0,0
12313,39.86,17.50,8.38,0,0
12323,40.10,17.12,8.26,0,0
12333,40.33,16.73,8.15,0,0
12343,40.57,16.34,8.05,0,0
12353,40.79,15.95,7.98,0,0
12366,41.01,15.56,7.92,0,0
12373,41.22,15.22,7.85,0,0
12383,41.43,14.98,7.76,0,0
12393,41.63,14.83,7.66,0,0
12403,41.84,14.69,7.55,0,0
12413,42.04,14.53,7.46,0,0
12423,42.25,14.31,7.36,0,0
12433,42.46,14.07,7.27,0,0
12443,42.67,13.87,7.17,0,0
12453,42.87,13.67,7.07,0,0
12463,43.06,13.46,6.97,0,0
12473,43.25,13.18,6.86,0,0
12483,43.45,12.85,6.78,0,0
12493,43.67,12.51,6.71,0,0
12503,43.88,12.21,6.65,0,0
12513,44.08,11.95,6.57,0,0
12523,44.26,11.73,6.48,0,0
12533,44.43,11.55,6.39,0,0
12543,44.56,11.41,6.28,0,0
12553,44.67,11.28,6.16,0,0
12566,44.75,11.16,6.05,0,0
12573,44.79,11.04,5.95,0,0
12583,44.81,10.91,5.85,0,0
12593,44.81,10.77,5.76,0,0
12603,44.82,10.64,5.65,0,0
12613,44.84,10.50,5.54,0,0
12623,44.86,10.36,5.44,0,0
12633,44.87,10.25,5.35,0,0
12643,44.86,10.18,5.25,0,0
12653,44.81,10.15,5.14,0,0
12663,44.72,10.16,5.05,0,0
12673,44.60,10.19,4.94,0,0
12683,44.44,10.23,4.84,0,0
12693,44.24,10.29,4.76,0,0
12703,43.99,10.33,4.70,0,0
12713,43.71,10.34,4.65,0,0
12723,43.42,10.40,4.58,0,0
12733,43.11,10.54,4.49,0,0
12743,42.77,10.72,4.41,0,0
12753,42.41,10.92,4.32,0,0
12766,42.01,11.10,4.22,0,0
12773,41.57,11.26,4.11,0,0
12783,41.11,11.41,3.98,0,0
12793,40.64,11.58,3.87,0,0
12803,40.15,11.78,3.74,0,0
12813,39.65,11.97,3.60,0,0
12823,39.15,12.15,3.46,0,0
12833,38.65,12.33,3.31,0,0
12843,38.16,12.48,3.16,0,0
12853,37.70,12.59,3.01,0,0
12863,37.26,12.66,2.87,0,0
12873,36.85,12.71,2.73,0,0
12883,36.46,12.78,2.59,0,0
12893,36.05,12.85,2.46,0,0
12903,35.62,12.93,2.33,0,0
12913,35.17,13.05,2.19,0,0
12923,34.70,13.23,2.03,0,0
12933,34.20,13.43,1.87,0,0
12943,33.71,13.55,1.71,0,0
12953,33.22,13.60,1.55,0,0
12966,32.75,13.58,1.42,0,0
12973,32.29,13.54,1.31,0,0
12983,31.83,13.53,1.22,0,0
12993,31.36,13.55,1.15,0,0
13003,30.86,13.59,1.08,0,0
13013,30.34,13.62,1.02,0,0
13023,29.79,13.62,0.95,0,0
13033,29.24,13.61,0.90,0,0
13043,28.67,13.63,0.85,0,0
13053,28.08,13.68,0.81,0,0
13063,27.50,13.73,0.78,0,0
13073,26.93,13.82,0.75,0,0
13083,26.37,13.92,0.77,0,0
13093,25.84,14.04,0.79,0,0
13103,25.32,14.17,0.82,0,0
13113,24.80,14.31,0.84,0,0
13123,24.27,14.45,0.87,0,0
13133,23.72,14.59,0.87,0,0
13143,23.16,14.77,0.85,0,0
13153,22.59,14.96,0.85,0,0
13166,22.00,15.14,0.83,0,0
13173,21.41,15.33,0.79,0,0
13183,20.81,15.48,0.73,0,0
13193,20.22,15.60,0.69,0,0
13203,19.65,15.68,0.68,0,0
13213,19.09,15.72,0.71,0,0
13223,18.53,15.73,0.76,0,0
13233,17.96,15.72,0.81,0,0
13243,17.39,15.68,0.87,0,0
13253,16.80,15.65,0.92,0,0
13263,16.19,15.62,0.97,0,0
13273,15.58,15.59,1.03,0,0
13283,14.95,15.54,1.09,0,0
13293,14.31,15.44,1.15,0,0
13303,13.69,15.32,1.22,0,0
13313,13.09,15.20,1.30,0,0
13323,12.51,15.11,1.38,0,0
13333,11.93,15.02,1.48,0,0
13343,11.37,14.95,1.57,0,0
13353,10.80,14.89,1.64,0,0
13367,10.24,14.86,1.71,0,0
13373,9.68,14.82,1.76,0,0
13383,9.15,14.76,1.79,0,0
13393,8.63,14.71,1.80,0,0
13403,8.13,14.61,1.80,0,0
13413,7.66,14.47,1.80,0,0
13423,7.22,14.34,1.80,0,0
13433,6.79,14.23,1.81,0,0
13443,6.37,14.16,1.82,0,0
13453,5.97,14.11,1.84,0,0
13463,5.58,14.07,1.86,0,0
13473,5.22,14.03,1.88,0,0
13483,4.88,13.97,1.88,0,0
13493,4.57,13.89,1.88,0,0
13503,4.26,13.82,1.88,0,0
13513,3.95,13.77,1.88,0,0
13523,3.63,13.73,1.89,0,0
13533,3.31,13.71,1.91,0,0
13543,2.96,13.69,1.92,0,0
13553,2.62,13.68,1.92,0,0
13567,2.27,13.67,1.90,0,0
13573,1.92,13.67,1.89,0,0
13583,1.57,13.68,1.89,0,0
13593,1.20,13.73,1.90,0,0
13603,0.82,13.80,1.91,0,0
13613,0.45,13.87,1.91,0,0
13623,0.08,13.94,1.91,0,0
13633,-0.28,13.96,1.91,0,0
13643,-0.63,13.98,1.91,0,0
13653,-0.98,13.97,1.91,0,0
13663,-1.33,13.95,1.92,0,0
13673,-1.68,13.94,1.93,0,0
13683,-2.04,13.94,1.92,0,0
13693,-2.41,13.92,1.90,0,0
13703,-2.78,13.87,1.90,0,0
13713,-3.14,13.80,1.91,0,0
13723,-3.50,13.78,1.92,0,0
13733,-3.89,13.80,1.92,0,0
13743,-4.29,13.84,1.91,0,0
13753,-4.70,13.89,1.90,0,0
13767,-5.11,13.94,1.87,0,0
13773,-5.51,13.99,1.84,0,0
13783,-5.90,14.04,1.81,0,0
13793,-6.29,14.12,1.80,0,0
13803,-6.66,14.23,1.78,0,0
13813,-7.04,14.33,1.75,0,0
13823,-7.40,14.43,1.72,0,0
13833,-7.75,14.51,1.70,0,0
13843,-8.10,14.56,1.68,0,0
13853,-8.43,14.60,1.66,0,0
13863,-8.75,14.66,1.66,0,0
13873,-9.08,14.73,1.64,0,0
13883,-9.41,14.79,1.63,0,0
13893,-9.73,14.86,1.62,0,0
13903,-10.06,14.92,1.61,0,0
13913,-10.39,14.96,1.58,0,0
13923,-10.70,14.98,1.56,0,0
13933,-11.01,14.98,1.54,0,0
13943,-11.32,14.97,1.53,0,0
13953,-11.62,14.97,1.51,0,0
13967,-11.91,14.96,1.51,0,0
13973,-12.20,14.95,1.52,0,0
13983,-12.49,14.95,1.53,0,0
13993,-12.79,14.95,1.55,0,0
14003,-13.09,14.96,1.56,0,0
14013,-13.40,14.96,1.55,0,0
14023,-13.71,14.96,1.54,0,0
14033,-14.01,14.93,1.52,0,0
14043,-14.30,14.89,1.50,0,0
14053,-14.58,14.84,1.48,0,0
14063,-14.84,14.78,1.47,0,0
14073,-15.10,14.72,1.45,0,0
14083,-15.34,14.67,1.43,0,0
14093,-15.59,14.61,1.40,0,0
14103,-15.84,14.56,1.37,0,0
14113,-16.09,14.50,1.32,0,0
14123,-16.35,14.43,1.27,0,0
14133,-16.61,14.33,1.20,0,0
14143,-16.87,14.22,1.13,0,0
14153,-17.12,14.12,1.05,0,0
14167,-17.38,14.04,0.98,0,0
14173,-17.63,13.97,0.92,0,0
14183,-17.89,13.90,0.87,0,0
14193,-18.15,13.83,0.82,0,0
14203,-18.41,13.81,0.76,0,0
14213,-18.70,13.82,0.66,0,0
14223,-18.99,13.82,0.55,0,0
14233,-19.30,13.81,0.41,0,0
14243,-19.62,13.80,0.27,0,0
14253,-19.95,13.79,0.15,0,0
14263,-20.29,13.82,0.03,0,0
14273,-20.64,13.86,-0.10,0,0
14283,-20.99,13.89,-0.22,0,0
14293,-21.36,13.91,-0.34,0,0
14303,-21.72,13.94,-0.44,0,0
14313,-22.11,13.99,-0.56,0,0
14323,-22.51,14.08,-0.69,0,0
14333,-22.91,14.16,-0.82,0,0
14343,-23.33,14.22,-0.93,0,0
14353,-23.73,14.25,-1.02,0,0
14367,-24.13,14.27,-1.11,0,0
14373,-24.54,14.30,-1.18,0,0
14383,-24.95,14.30,-1.24,0,0
14393,-25.35,14.27,-1.29,0,0
14403,-25.74,14.24,-1.32,0,0
14413,-26.12,14.18,-1.34,0,0
14423,-26.49,14.11,-1.35,0,0
14433,-26.84,14.05,-1.34,0,0
14443,-27.18,14.01,-1.33,0,0
14453,-27.51,13.97,-1.29,0,0
14463,-27.83,13.92,-1.23,0,0
14473,-28.14,13.87,-1.17,0,0
14483,-28.41,13.85,-1.12,0,0
14493,-28.66,13.85,-1.07,0,0
14503,-28.89,13.83,-1.00,0,0
14513,-29.08,13.78,-0.93,0,0
14523,-29.24,13.73,-0.87,0,0
14533,-29.38,13.69,-0.82,0,0
14543,-29.51,13.65,-0.77,0,0
14553,-29.61,13.61,-0.72,0,0
14567,-29.71,13.59,-0.67,0,0
14573,-29.79,13.57,-0.63,0,0
14583,-29.87,13.55,-0.60,0,0
14593,-29.93,13.53,-0.58,0,0
14603,-29.98,13.51,-0.56,0,0
14613,-30.03,13.49,-0.54,0,0
14623,-30.08,13.46,-0.53,0,0
14633,-30.13,13.43,-0.51,0,0
14643,-30.18,13.41,-0.50,0,0
14653,-30.23,13.40,-0.48,0,0
14663,-30.27,13.41,-0.46,0,0
14673,-30.32,13.46,-0.43,0,0
14683,-30.37,13.50,-0.38,0,0
14693,-30.42,13.56,-0.34,0,0
14703,-30.48,13.61,-0.30,0,0
14713,-30.53,13.66,-0.26,0,0
14723,-30.59,13.71,-0.21,0,0
14733,-30.65,13.76,-0.17,0,0
14743,-30.70,13.79,-0.13,0,0
14753,-30.75,13.82,-0.08,0,0
14767,-30.78,13.86,-0.03,0,0
14773,-30.81,13.91,0.04,0,0
14783,-30.83,13.96,0.12,0,0
14793,-30.83,13.99,0.19,0,0
14803,-30.80,13.98,0.28,0,0
14813,-30.75,13.96,0.37,0,0
14823,-30.68,13.95,0.45,0,0
14833,-30.59,13.94,0.54,0,0
14843,-30.49,13.93,0.62,0,0
14853,-30.38,13.93,0.71,0,0
14863,-30.27,13.91,0.80,0,0
14873,-30.15,13.87,0.89,0,0
14883,-30.02,13.84,0.97,0,0
14893,-29.90,13.81,1.05,0,0
14903,-29.78,13.79,1.13,0,0
14913,-29.66,13.79,1.21,0,0
14923,-29.54,13.79,1.28,0,0
14933,-29.44,13.79,1.35,0,0
14943,-29.34,13.78,1.40,0,0
14953,-29.25,13.77,1.44,0,0
14967,-29.17,13.78,1.46,0,0
14973,-29.10,13.80,1.49,0,0
14983,-29.06,13.82,1.51,0,0
14993,-29.03,13.86,1.53,0,0
15003,-29.01,13.91,1.53,0,0
15013,-29.01,13.98,1.53,0,0
15023,-29.01,14.03,1.52,0,0
15033,-29.03,14.11,1.51,0,0
15043,-29.05,14.19,1.50,0,0
15053,-29.06,14.26,1.49,0,0
15063,-29.07,14.32,1.46,0,0
15073,-29.07,14.38,1.44,0,0
15083,-29.07,14.44,1.42,0,0
15093,-29.07,14.49,1.39,0,0
15103,-29.07,14.54,1.36,0,0
15113,-29.07,14.61,1.32,0,0
15123,-29.07,14.69,1.29,0,0
15133,-29.07,14.74,1.27,0,0
15143,-29.07,14.79,1.25,0,0
15153,-29.07,14.83,1.25,0,0
15167,-29.07,14.87,1.25,0,0
15173,-29.06,14.89,1.28,0,0
15183,-29.03,14.88,1.31,0,0
15193,-29.00,14.89,1.35,0,0
15203,-28.96,14.90,1.43,0,0
15213,-28.91,14.92,1.53,0,0
15223,-28.86,14.94,1.65,0,0
15233,-28.80,14.97,1.79,0,0
15243,-28.74,14.98,1.93,0,0
15254,-28.66,15.00,2.06,0,0
15264,-28.58,15.04,2.21,0,0
15274,-28.49,15.07,2.35,0,0
15284,-28.37,15.08,2.47,0,0
15294,-28.25,15.08,2.59,0,0
15304,-28.12,15.07,2.72,0,0
15314,-27.98,15.04,2.84,0,0
15324,-27.82,15.01,2.97,0,0
15334,-27.66,15.00,3.09,0,0
15344,-27.49,15.00,3.21,0,0
15354,-27.31,14.97,3.32,0,0
15367,-27.11,14.87,3.42,0,0
15374,-26.89,14.75,3.53,0,0
15384,-26.66,14.65,3.61,0,0
15394,-26.42,14.56,3.68,0,0
15404,-26.17,14.47,3.75,0,0
15414,-25.91,14.40,3.83,0,0
15424,-25.65,14.34,3.91,0,0
15434,-25.38,14.29,3.99,0,0
15444,-25.12,14.27,4.06,0,0
15454,-24.86,14.25,4.13,0,0
15464,-24.61,14.20,4.19,0,0
15474,-24.35,14.11,4.24,0,0
15484,-24.08,14.02,4.29,0,0
15494,-23.82,13.97,4.32,0,0
15504,-23.57,13.96,4.34,0,0
15514,-23.33,13.97,4.39,0,0
15524,-23.09,13.98,4.43,0,0
15534,-22.85,13.96,4.48,0,0
15544,-22.61,13.94,4.52,0,0
15554,-22.39,13.91,4.56,0,0
15567,-22.18,13.88,4.61,0,0
15574,-21.97,13.84,4.67,0,0
15584,-21.78,13.82,4.74,0,0
15594,-21.59,13.81,4.82,0,0
15604,-21.42,13.80,4.91,0,0
15614,-21.23,13.76,5.02,0,0
15624,-21.05,13.71,5.12,0,0
15634,-20.86,13.64,5.23,0,0
15644,-20.68,13.54,5.32,0,0
15654,-20.50,13.43,5.41,0,0
15664,-20.33,13.31,5.50,0,0
15674,-20.17,13.20,5.58,0,0
15684,-20.01,13.11,5.65,0,0
15694,-19.84,13.04,5.68,0,0
15704,-19.68,12.97,5.68,0,0
15714,-19.51,12.90,5.67,0,0
15724,-19.33,12.84,5.65,0,0
15734,-19.16,12.79,5.62,0,0
15744,-19.01,12.77,5.60,0,0
15754,-18.87,12.78,5.60,0,0
15767,-18.75,12.85,5.61,0,0
15774,-18.64,12.93,5.61,0,0
15784,-18.55,13.03,5.61,0,0
15794,-18.46,13.14,5.61,0,0
15804,-18.40,13.25,5.61,0,0
15814,-18.35,13.34,5.60,0,0
15824,-18.33,13.42,5.60,0,0
15834,-18.33,13.46,5.57,0,0
15844,-18.33,13.48,5.51,0,0
15854,-18.35,13.47,5.44,0,0
15864,-18.37,13.45,5.36,0,0
15874,-18.40,13.44,5.30,0,0
15884,-18.43,13.46,5.26,0,0
15894,-18.46,13.48,5.24,0,0
15904,-18.49,13.52,5.22,0,0
15914,-18.51,13.56,5.22,0,0
15924,-18.54,13.56,5.21,0,0
15934,-18.57,13.56,5.19,0,0
15944,-18.60,13.56,5.19,0,0
15954,-18.63,13.55,5.18,0,0
15967,-18.67,13.53,5.19,0,0
15974,-18.69,13.50,5.20,0,0
15984,-18.71,13.48,5.22,0,0
15994,-18.73,13.47,5.25,0,0
16004,-18.75,13.48,5.31,0,0
16014,-18.76,13.49,5.36,0,0
16024,-18.78,13.49,5.41,0,0
16034,-18.79,13.47,5.46,0,0
16044,-18.79,13.44,5.50,0,0
16054,-18.79,13.40,5.54,0,0
16064,-18.79,13.35,5.57,0,0
16074,-18.79,13.30,5.60,0,0
16084,-18.79,13.28,5.64,0,0
16094,-18.79,13.28,5.68,0,0
16104,-18.79,13.28,5.72,0,0
16114,-18.79,13.28,5.76,0,0
16124,-18.79,13.28,5.78,0,0
16134,-18.79,13.27,5.78,0,0
16144,-18.79,13.26,5.78,0,0
16154,-18.79,13.24,5.77,0,0
16167,-18.81,13.23,5.74,0,0
16174,-18.83,13.21,5.71,0,0
16184,-18.85,13.18,5.69,0,0
16194,-18.88,13.14,5.66,0,0
16204,-18.90,13.11,5.63,0,0
16214,-18.93,13.09,5.60,0,0
16224,-18.95,13.08,5.57,0,0
16234,-18.97,13.06,5.53,0,0
16244,-18.99,13.04,5.49,0,0
16254,-19.01,13.03,5.44,0,0
16264,-19.04,13.02,5.40,0,0
16274,-19.06,13.01,5.36,0,0
16284,-19.08,13.01,5.32,0,0
16294,-19.10,13.01,5.28,0,0
16304,-19.12,13.03,5.26,0,0
16314,-19.14,13.05,5.24,0,0
16324,-19.16,13.05,5.21,0,0
16334,-19.18,13.05,5.17,0,0
16344,-19.20,13.05,5.14,0,0
16354,-19.21,13.05,5.10,0,0
16367,-19.24,13.05,5.06,0,0
16374,-19.26,13.05,5.02,0,0
16384,-19.29,13.04,4.98,0,0
16394,-19.32,13.04,4.94,0,0
16404,-19.34,13.04,4.92,0,0
16414,-19.36,13.07,4.89,0,0
16424,-19.38,13.11,4.88,0,0
16434,-19.39,13.15,4.86,0,0
16444,-19.41,13.19,4.83,0,0
16454,-19.43,13.21,4.80,0,0
16464,-19.45,13.22,4.77,0,0
16474,-19.47,13.25,4.73,0,0
16484,-19.48,13.28,4.71,0,0
16494,-19.48,13.32,4.68,0,0
16504,-19.48,13.35,4.65,0,0
16514,-19.48,13.35,4.61,0,0
16524,-19.46,13.33,4.56,0,0
16534,-19.41,13.29,4.54,0,0
16544,-19.36,13.31,4.56,0,0
16554,-19.31,13.39,4.59,0,0
16567,-19.28,13.69,4.51,0,0
16574,-19.33,13.90,4.34,0,0
16584,-19.36,13.79,4.22,0,0
16594,-19.33,13.49,4.21,0,0
16604,-19.23,13.19,4.22,0,0
16614,-19.05,12.97,4.19,0,0
16624,-18.79,12.87,4.18,0,0
16634,-18.47,12.80,4.19,0,0
16644,-18.11,12.77,4.22,0,0
16654,-17.71,12.78,4.25,0,0
16664,-17.31,12.87,4.27,0,0
16674,-16.90,13.05,4.30,0,0
16684,-16.51,13.33,4.33,0,0
16694,-16.15,13.74,4.38,0,0
16704,-15.80,14.25,4.45,0,0
16714,-15.46,14.83,4.52,0,0
16724,-15.12,15.38,4.57,0,0
16734,-14.74,15.86,4.59,0,0
16744,-14.34,16.26,4.62,0,0
16754,-13.91,16.61,4.60,0,0
16767,-13.47,16.94,4.55,0,0
16774,-13.02,17.20,4.45,0,0
16784,-12.57,17.40,4.36,0,0
16794,-12.13,17.55,4.27,0,0
16804,-11.71,17.64,4.19,0,0
16814,-11.30,17.69,4.09,0,0
16824,-10.92,17.72,3.99,0,0
16834,-10.58,17.74,3.90,0,0
16844,-10.27,17.71,3.82,0,0
16854,-9.98,17.65,3.77,0,0
16864,-9.71,17.58,3.72,0,0
16874,-9.46,17.54,3.68,0,0
16884,-9.22,17.50,3.66,0,0
16894,-8.99,17.51,3.64,0,0
16904,-8.76,17.42,3.57,0,0
16914,-8.55,17.67,3.52,0,0
16924,-8.38,17.63,3.42,0,0
